time,e,omega,d,p,xi,gY,pi,i_rate,lambda_t,r0_t,debt_stress
0.85,0.813059538726673,0.814860016239342,0.953057025988412,0.996463730947897,1.91680030113354,0.005,0.185139983760658,-0.00369337978227934,58.8,0.0404809176896073,0
0.9,0.812653110572815,0.815727718368924,0.950321257048593,0.996053202528907,1.91202944921528,0.005,0.184272281631076,-0.00386742857364122,58.8,0.0404812565999042,0
0.95,0.81224688558224,0.816594685447212,0.947588314607774,0.995622173911356,1.90727338738222,0.005,0.183405314552788,-0.0040413307079991,58.8,0.0404815957457045,0
1,0.81184086365339,0.817460913998579,0.944858196100011,0.995170946989887,1.90253225663089,0.005,0.182539086001421,-0.00421508549046609,58.8,0.0404819351271669,0
1.05,0.81143504468476,0.818326400550435,0.9421308989513,0.994699820768562,1.89780619212205,0.005,0.181673599449565,-0.00438869222676298,58.8,0.0404822747444507,0
1.1,0.811029428574895,0.819191141633254,0.939406420579598,0.994209091347537,1.89309532330764,0.005,0.180808858366746,-0.00456215022322316,58.8,0.040482614597715,0
1.15,0.810624015222392,0.820055133780597,0.936684758394821,0.99369905191162,1.88839977405594,0.005,0.179944866219403,-0.00473545878679779,58.8,0.0404829546871189,0
1.2,0.810218804525897,0.820918373529139,0.933965909798863,0.993169992720672,1.88371966277491,0.005,0.179081626470861,-0.00490861722506079,58.8,0.0404832950128219,0
1.25,0.809813796384107,0.821780857418693,0.931249872185601,0.992622201101762,1.87905510253384,0.005,0.178219142581307,-0.0050816248462139,58.8,0.0404836355749835,0
1.3,0.80940899069577,0.822642581992236,0.928536642940906,0.992055961443022,1.8744062011831,0.005,0.177357418007764,-0.00525448095909185,58.8,0.0404839763737631,0
1.35,0.809004387359686,0.823503543795933,0.925826219442654,0.991471555189135,1.86977306147213,0.005,0.176496456204067,-0.00542718487316726,58.8,0.0404843174093205,0
1.4,0.808599986274702,0.824363739379164,0.923118599060733,0.990869260838401,1.86515578116571,0.005,0.175636260620836,-0.00559973589855561,58.8,0.0404846586818153,0
1.45,0.808195787339719,0.825223165294547,0.920413779157057,0.990249353941315,1.8605544531583,0.005,0.174776834705453,-0.00577213334602055,58.8,0.0404850001914075,0
1.5,0.807791790453687,0.826081818097966,0.917711757085572,0.989612107100595,1.8559691655867,0.005,0.173918181902034,-0.00594437652697857,58.8,0.0404853419382569,0
1.55,0.807387995515608,0.826939694348593,0.915012530192271,0.988957789972616,1.85140000194089,0.005,0.173060305651407,-0.00611646475350427,58.8,0.0404856839225238,0
1.6,0.806984402424531,0.827796790608916,0.912316095815199,0.988286669270173,1.84684704117303,0.005,0.172203209391084,-0.00628839733833528,58.8,0.0404860261443681,0
1.65,0.806581011079559,0.828653103444759,0.909622451284468,0.987599008766545,1.84231035780478,0.005,0.171346896555241,-0.00646017359487716,58.8,0.0404863686039502,0
1.7,0.806177821379844,0.829508629425314,0.906931593922264,0.986895069300775,1.83779002203275,0.005,0.170491370574686,-0.00663179283720857,58.8,0.0404867113014305,0
1.75,0.805774833224588,0.83036336512316,0.904243521042858,0.986175108784141,1.83328609983227,0.005,0.16963663487684,-0.0068032543800861,58.8,0.0404870542369694,0
1.8,0.805372046513045,0.83121730711429,0.901558229952619,0.985439382207756,1.82879865305934,0.005,0.16878269288571,-0.00697455753894929,58.8,0.0404873974107275,0
1.85,0.804969461144518,0.832070451978137,0.898875717950021,0.98468814165124,1.82432773955087,0.005,0.167929548021863,-0.00714570162992562,58.8,0.0404877408228654,0
1.9,0.80456707701836,0.832922796297598,0.896195982325656,0.98392163629243,1.81987341322318,0.005,0.167077203702402,-0.00731668596983547,58.8,0.040488084473544,0
1.95,0.804164894033976,0.833774336659055,0.893519020362243,0.983140112418077,1.81543572416877,0.005,0.166225663340945,-0.007487509876197,58.8,0.040488428362924,0
2,0.803762912090819,0.834625069652407,0.890844829334642,0.982343813435468,1.81101471875138,0.005,0.165374930347593,-0.00765817266723116,58.8,0.0404887724911665,0
2.05,0.803361131088395,0.835474991871089,0.888173406509858,0.98153297988496,1.80661043969937,0.005,0.164525008128911,-0.00782867366186663,58.8,0.0404891168584325,0
2.1,0.802959550926258,0.836324099912099,0.885504749147061,0.980707849453351,1.8022229261974,0.005,0.163675900087901,-0.00799901217974467,58.8,0.0404894614648833,0
